200	3	14
1	0.03	0.01
89	4	42	1	4	2	2	3
90	0	42	1	2	7	3	4
91	0	42	11	5	2	1	4
92	2	42	3	3	2	1	3
93	1	42	18	7	6	3	4
94	3	43	1	8	3	2	2
95	0	43	11	4	6	2	4
96	2	43	14	3	5	3	3
97	0	44	8	6	2	2	3
98	2	44	13	7	3	1	2
99	4	45	21	5	2	3	3
100	0	45	1	2	2	1	2
101	2	45	11	6	7	3	3
102	3	45	5	3	3	1	1
103	3	45	13	7	2	0	3
104	1	45	11	4	4	3	3
105	0	46	8	6	7	1	1
106	1	46	18	6	4	3	3
107	1	46	16	3	7	3	2
108	3	47	18	7	6	3	1
109	1	48	10	4	4	0	2
110	3	49	21	6	7	1	1
111	3	50	13	2	2	0	4
112	0	50	3	4	5	2	2
113	3	51	16	5	5	2	4
114	3	51	3	6	3	3	4
115	2	51	20	8	3	2	2
116	1	52	1	6	4	0	4
117	0	52	20	5	5	2	4
118	2	53	9	4	2	2	2
119	1	54	13	8	7	0	3
120	2	55	1	4	4	3	3
121	1	55	3	3	7	0	3
122	4	56	1	6	3	0	1
123	0	56	5	3	5	2	2
124	4	56	3	4	3	1	1
125	0	56	21	3	7	0	2
126	4	56	6	2	6	0	1
127	0	56	20	5	5	1	4
128	0	57	2	8	2	1	4
129	2	57	8	2	2	0	1
130	2	58	7	7	4	3	2
131	0	59	21	7	3	3	3
132	1	60	20	8	3	0	2
133	1	61	5	6	3	0	4
134	3	62	21	3	5	3	2
135	0	63	18	4	4	3	3
136	4	64	2	5	6	3	3
137	4	65	10	3	2	1	1
138	3	65	6	7	3	2	3
139	2	66	2	3	3	0	3
140	4	67	10	5	2	3	4
141	4	68	16	3	3	1	1
142	3	68	9	6	5	2	1
143	0	69	3	6	2	1	3
144	3	69	9	8	6	3	2
145	4	69	21	7	2	2	2
146	4	69	2	8	4	0	3
147	1	69	20	6	2	1	1
148	1	70	9	8	2	2	4
149	4	71	14	8	4	1	4
150	2	72	2	5	7	2	3
151	2	72	19	2	7	0	1
152	4	73	4	8	7	1	4
153	2	74	18	4	6	1	2
154	2	74	8	7	4	1	2
155	3	75	9	8	3	1	2
156	1	75	14	3	4	3	4
157	3	76	3	2	6	3	3
158	2	77	13	8	7	2	4
159	4	78	13	5	6	1	1
160	3	79	4	2	3	3	1
161	2	79	15	3	6	3	2
162	4	79	8	3	2	0	1
163	2	80	11	4	6	0	3
164	0	81	20	4	4	1	4
165	0	82	20	5	7	3	2
166	1	82	1	2	5	2	1
167	3	83	18	8	2	1	2
168	3	83	16	2	5	1	4
169	0	84	12	7	7	0	2
170	3	84	12	7	4	2	4
171	4	84	20	6	4	0	3
172	3	85	8	3	6	0	4
173	2	85	16	3	6	0	3
174	1	86	21	8	2	2	1
175	1	87	17	6	4	3	4
176	2	88	14	5	2	0	1
177	4	89	3	5	3	2	3
178	2	89	15	5	7	2	3
179	1	90	5	8	6	1	4
180	1	90	16	4	2	2	2
181	0	90	14	4	5	3	2
182	0	90	19	4	2	2	1
183	2	91	2	6	7	3	3
184	3	92	6	4	6	2	3
185	2	92	1	4	6	0	2
186	3	92	16	5	2	1	4
187	3	92	3	8	3	3	3
188	2	93	21	3	4	2	2
189	4	94	16	5	6	3	4
190	3	94	20	5	3	2	3
191	1	95	2	5	7	2	3
192	1	95	14	5	6	2	4
193	2	95	5	4	7	3	4
194	1	96	15	4	3	2	2
195	3	97	17	4	5	0	3
196	3	98	6	2	3	3	4
197	2	98	20	4	3	3	2
198	4	98	6	7	2	2	1
199	2	98	4	7	6	3	3
200	2	98	21	2	6	2	3
201	2	98	10	8	5	2	3
202	3	98	15	7	4	1	2
203	1	99	15	8	7	1	1
204	0	99	2	2	6	3	3
205	0	99	18	5	4	0	1
206	1	99	14	5	2	1	4
207	0	100	6	7	3	2	1
208	3	101	17	8	7	2	3
209	2	101	20	5	7	3	2
210	3	102	6	6	6	2	3
211	1	103	13	3	6	1	3
212	4	104	7	2	7	2	2
213	2	105	5	8	4	1	1
214	0	105	20	3	5	3	1
215	2	106	21	7	7	0	3
216	2	106	21	8	6	0	3
217	0	107	10	5	2	2	2
218	3	108	5	2	2	1	3
219	1	109	6	8	5	2	3
220	0	109	20	4	3	2	1
221	1	110	4	8	3	1	4
222	1	111	7	4	3	1	1
223	3	111	1	4	2	0	1
224	2	112	21	3	5	1	3
225	3	112	6	8	4	3	1
226	1	112	20	6	3	2	1
227	3	112	19	5	7	1	2
228	3	113	9	8	5	3	2
229	2	113	13	4	2	2	2
230	2	114	19	6	4	2	2
231	2	114	10	2	4	3	4
232	3	114	17	7	2	0	2
233	0	114	6	8	7	2	4
234	3	114	13	6	5	0	4
235	2	114	10	6	6	0	4
236	4	114	17	7	7	3	2
237	2	115	10	7	5	1	2
238	1	116	14	6	3	2	3
239	3	116	18	6	7	1	3
240	1	116	20	3	6	0	4
241	0	116	8	4	7	1	3
242	3	117	3	5	7	0	1
243	0	118	20	6	2	0	1
244	0	119	3	4	7	1	4
245	3	120	11	5	5	3	1
246	3	120	5	3	3	1	3
247	1	120	1	3	5	1	2
248	1	120	15	4	6	1	3
249	4	120	4	7	4	2	3
250	1	121	13	8	4	1	3
251	2	121	20	7	6	3	4
252	3	121	4	6	3	0	3
253	2	122	14	3	5	0	4
254	0	122	11	3	7	3	2
255	4	123	10	8	7	0	4
256	0	124	12	3	2	0	1
257	2	124	5	2	3	0	1
258	1	125	19	8	6	3	4
259	2	126	12	6	4	2	2
260	4	127	12	7	4	3	3
261	4	128	20	2	6	0	4
262	3	129	10	7	3	0	2
263	3	129	3	8	2	2	3
264	1	129	5	8	5	1	2
265	0	130	16	3	2	1	2
266	2	131	12	6	5	3	2
267	3	131	4	5	7	2	1
268	3	131	2	4	5	0	2
269	2	132	3	8	2	0	2
270	2	132	20	6	3	3	1
271	0	132	3	4	7	2	1
272	1	133	13	4	7	3	4
273	4	133	3	2	4	3	2
274	4	133	7	2	5	3	1
275	2	134	9	2	4	0	3
276	1	135	9	2	7	3	1
277	2	135	1	3	5	0	3
278	2	136	16	2	3	0	2
279	4	136	7	5	7	1	3
280	2	137	16	3	2	0	1
281	0	137	9	8	4	1	4
282	0	137	9	6	6	1	2
283	4	137	10	3	6	3	3
284	0	137	18	6	2	3	2
285	0	138	1	7	6	1	3
286	4	138	7	2	3	0	3
287	4	139	8	8	3	0	1
288	1	139	4	4	7	3	2
289	1	140	16	7	5	1	2
290	1	140	15	2	2	3	4
291	3	140	2	3	2	2	1
292	3	140	19	7	7	2	1
293	0	141	9	4	4	2	4
294	1	141	15	4	6	2	2
295	2	142	2	6	2	1	1
296	2	143	18	8	3	1	3
297	0	143	2	5	7	2	4
298	0	143	10	6	7	2	2
299	0	143	17	7	2	1	4
300	1	143	7	6	4	3	2
-1
