200	4	40
1	0.03	0.01
62	1	35	8	8	4	2	2
63	0	36	12	9	6	0	2
64	2	37	15	7	5	1	1
65	5	37	14	7	4	2	2
66	3	37	7	2	7	2	2
67	1	38	1	2	1	3	3
68	4	39	2	8	2	3	4
69	2	40	2	6	6	3	2
70	2	41	12	7	3	0	2
71	2	41	19	6	4	2	1
72	2	41	17	7	2	0	2
73	2	42	15	7	5	1	2
74	1	43	15	8	6	0	2
75	3	44	20	5	6	0	2
76	0	45	16	9	6	1	3
77	0	46	18	4	3	2	2
78	2	47	20	3	3	0	2
79	5	48	11	4	3	2	2
80	2	48	1	3	5	2	2
81	1	49	18	5	7	3	1
82	0	49	3	5	2	0	3
83	2	50	16	8	6	2	2
84	3	51	5	4	3	3	4
85	1	52	17	4	2	2	2
86	1	52	11	6	7	2	2
87	2	53	6	6	5	0	1
88	2	54	11	7	5	1	2
89	2	55	3	4	3	3	2
90	0	56	16	4	2	2	2
91	0	56	13	4	3	3	3
92	3	56	17	7	4	1	5
93	1	56	5	8	4	2	2
94	0	57	19	5	7	1	2
95	2	57	18	2	7	2	1
96	4	57	15	3	3	1	4
97	3	57	3	5	4	0	2
98	2	57	10	3	3	1	2
99	2	58	17	9	3	2	1
100	1	59	6	4	4	0	3
101	0	59	6	5	4	1	2
102	3	60	12	7	4	0	2
103	1	61	8	7	3	1	1
104	1	61	14	5	3	1	1
105	1	61	21	8	4	3	2
106	2	62	20	8	2	0	4
107	2	63	3	8	6	2	2
108	1	64	21	3	6	0	3
109	3	64	20	4	4	2	1
110	0	64	11	5	6	3	2
111	5	64	3	4	5	2	2
112	4	64	19	6	3	3	2
113	2	64	8	2	7	1	1
114	1	65	19	5	6	0	2
115	2	66	15	5	4	3	4
116	2	67	17	4	5	1	2
117	2	68	5	6	1	3	2
118	0	68	16	6	7	2	2
119	0	69	18	2	5	0	3
120	0	70	20	2	7	3	5
121	2	70	10	5	5	2	2
122	3	71	17	7	6	3	2
123	2	71	3	8	2	2	2
124	1	72	10	7	2	1	1
125	0	73	17	8	4	0	4
126	4	74	1	8	2	1	2
127	1	74	8	3	4	0	3
128	1	74	1	5	6	3	2
129	0	74	21	6	2	3	2
130	0	74	6	6	4	0	1
131	0	75	7	4	5	0	2
132	2	75	14	5	2	2	2
133	2	75	2	7	2	0	5
134	1	75	15	6	5	2	2
135	1	76	4	8	3	3	2
136	2	77	4	8	4	0	3
137	1	78	10	5	4	2	2
138	2	78	20	2	3	1	1
139	1	79	14	6	6	0	2
140	1	80	9	8	5	1	2
141	0	81	10	6	4	0	4
142	2	82	11	7	5	3	2
143	1	82	16	7	7	1	3
144	1	83	10	6	3	1	2
145	0	83	15	4	7	3	5
146	5	83	10	7	3	2	1
147	0	84	18	8	6	2	2
148	2	84	15	8	7	0	2
149	2	85	16	7	5	0	2
150	0	85	18	4	1	2	2
151	0	85	11	6	3	0	2
152	5	86	2	5	4	1	3
153	1	87	21	5	3	3	4
154	1	87	16	2	2	0	2
155	1	87	16	6	6	1	2
156	4	87	10	4	7	2	2
157	0	87	10	2	6	3	2
158	5	87	1	5	3	3	1
159	1	87	16	3	5	0	5
160	2	88	21	7	5	2	3
161	2	88	20	6	2	1	1
162	0	88	15	4	4	1	2
163	2	89	5	7	7	0	4
164	1	90	16	3	6	2	2
165	1	91	13	8	5	2	2
166	0	92	5	6	2	1	2
167	0	92	21	4	3	0	1
168	1	92	16	5	1	2	2
169	1	92	21	8	1	3	2
170	2	93	15	2	3	1	5
171	2	93	1	8	2	3	3
172	1	93	6	2	6	3	2
173	0	93	9	2	5	2	2
174	0	94	8	7	3	3	4
175	2	94	14	2	7	0	2
176	0	95	10	5	2	1	2
177	0	96	21	3	6	0	2
178	2	97	2	4	4	2	2
179	0	97	7	7	6	1	3
180	4	97	17	3	5	0	2
181	2	98	11	5	7	3	1
182	0	98	9	8	7	0	2
183	0	98	15	5	6	3	5
184	2	99	5	3	2	1	4
185	2	99	11	3	4	0	2
186	0	99	17	8	2	3	2
187	0	100	17	4	6	3	3
188	2	101	13	3	3	0	2
189	0	102	1	8	1	1	2
190	5	103	3	2	6	2	2
191	0	103	10	2	4	0	2
192	1	104	3	8	3	2	2
193	2	104	20	7	2	2	2
194	2	105	18	5	3	0	2
195	2	105	17	5	4	2	1
196	1	105	17	8	2	3	4
197	0	106	17	3	5	1	2
198	0	107	4	8	3	0	3
199	1	108	1	4	1	1	2
200	0	109	16	2	2	3	2
201	0	59	6	5	4	1	2
202	3	60	12	7	4	0	2
203	1	61	8	7	3	1	5
204	1	61	14	5	3	1	1
205	1	61	21	8	4	3	4
206	2	62	20	8	2	0	2
207	2	63	3	8	6	2	2
208	1	64	21	3	6	0	2
209	3	64	20	4	4	2	2
210	0	64	11	5	6	3	3
211	1	64	3	4	5	2	2
212	2	64	19	6	3	3	5
213	2	64	8	2	7	1	2
214	1	65	19	5	6	0	4
215	2	66	15	5	4	3	2
216	2	67	17	4	5	1	2
217	2	68	5	6	1	3	1
218	4	68	16	6	7	2	2
219	0	69	18	2	5	0	2
220	0	70	20	2	7	3	2
221	2	70	10	5	5	2	2
222	3	71	17	7	6	3	2
223	2	71	3	8	2	2	3
224	1	72	10	7	2	1	5
225	5	73	17	8	4	0	2
226	1	74	1	8	2	1	2
227	1	74	8	3	4	0	1
228	1	74	1	5	6	3	2
229	0	74	21	6	2	3	4
230	0	74	6	6	4	0	2
231	0	75	7	4	5	0	2
232	2	75	14	5	2	2	2
233	2	75	2	7	2	0	2
234	1	75	15	6	5	2	3
235	1	76	4	8	3	3	2
236	2	77	4	8	4	0	5
237	1	78	10	5	4	2	4
238	2	78	20	2	3	1	1
239	1	79	14	6	6	0	2
240	1	80	9	8	5	1	2
241	0	81	10	6	4	0	2
242	2	82	11	7	5	3	2
243	1	82	16	7	7	1	3
244	1	83	10	6	3	1	2
245	0	83	15	4	7	3	2
246	5	83	10	7	3	2	2
247	4	84	18	8	6	2	2
248	2	84	15	8	7	0	5
249	2	85	16	7	5	0	3
250	0	85	18	4	1	2	1
251	0	85	11	6	3	0	4
252	1	86	2	5	4	1	2
253	1	87	21	5	3	3	2
254	1	87	16	2	2	0	2
255	1	87	16	6	6	1	2
256	1	87	10	4	7	2	3
257	0	87	10	2	6	3	2
258	5	87	1	5	3	3	2
259	1	87	16	3	5	0	1
260	2	88	21	7	5	2	5
261	2	88	20	6	2	1	2
262	0	88	15	4	4	1	3
263	2	89	5	7	7	0	2
264	1	90	16	3	6	2	4
265	1	91	13	8	5	2	2
266	0	92	5	6	2	1	2
267	0	92	21	4	3	0	3
268	1	92	16	5	1	2	2
269	1	92	21	8	1	3	2
270	2	93	15	2	3	1	5
271	2	93	1	8	2	3	1
272	1	93	6	2	6	3	2
273	0	93	9	2	5	2	2
274	0	94	8	7	3	3	2
275	2	94	14	2	7	0	3
276	0	95	10	5	2	1	4
277	0	96	21	3	6	0	2
278	5	97	2	4	4	2	2
279	0	97	7	7	6	1	2
280	0	97	17	3	5	0	2
281	2	98	11	5	7	3	1
282	0	98	9	8	7	0	2
283	0	98	15	5	6	3	5
284	2	99	5	3	2	1	2
285	2	99	11	3	4	0	2
286	0	99	17	8	2	3	2
287	0	100	17	4	6	3	3
288	2	101	13	3	3	0	4
289	0	102	1	8	1	1	2
290	0	103	3	2	6	2	1
291	0	103	10	2	4	0	2
292	1	104	3	8	3	2	2
293	2	104	20	7	2	2	2
294	2	105	18	5	3	0	4
295	2	105	17	5	4	2	2
296	5	105	17	8	2	3	3
297	0	106	17	3	5	1	2
298	0	107	4	8	3	0	2
299	1	108	1	4	1	1	1
300	0	109	16	2	2	3	2
-1
