250	3	60
1	0.03	0.01
62	1	35	8	8	4	2	2
63	0	36	12	7	6	0	2
64	2	37	15	7	5	1	2
65	5	37	14	7	4	2	2
66	3	37	7	2	7	2	2
67	1	38	1	2	2	3	2
68	0	39	2	8	2	3	2
69	2	40	2	6	6	3	2
70	2	41	12	7	3	0	2
71	2	41	19	6	4	2	2
72	2	41	17	7	2	0	2
73	2	42	15	7	5	1	2
74	1	43	15	8	6	0	2
75	3	44	20	5	6	0	2
76	0	45	16	6	6	1	2
77	0	46	18	4	3	2	2
78	2	47	20	3	3	0	2
79	1	48	11	4	3	2	2
80	2	48	1	3	5	2	2
81	1	49	18	5	7	3	2
82	0	49	3	5	2	0	2
83	2	50	16	8	6	2	2
84	3	51	5	4	3	3	2
85	1	52	17	4	5	2	2
86	1	52	11	6	7	2	2
87	2	53	6	2	5	0	2
88	2	54	11	7	5	1	2
89	2	55	3	4	3	3	2
90	0	56	16	4	2	2	2
91	0	56	13	4	3	3	2
92	3	56	17	7	4	1	2
93	1	56	5	8	4	2	2
94	0	57	19	5	7	1	2
95	2	57	18	2	7	2	2
96	0	57	15	3	3	1	2
97	3	57	3	5	4	0	2
98	2	57	10	3	3	1	2
99	2	58	17	8	4	2	2
100	1	59	6	4	4	0	2
101	0	59	6	5	4	1	2
102	3	60	12	7	4	0	2
103	1	61	8	7	3	1	2
104	1	61	14	5	3	1	2
105	1	61	21	8	4	3	2
106	2	62	20	8	2	0	2
107	2	63	3	8	6	2	2
108	1	64	21	3	6	0	2
109	3	64	20	4	4	2	2
110	0	64	11	5	6	3	2
111	1	64	3	5	5	2	2
112	2	64	19	6	3	3	2
113	2	64	8	2	7	1	2
114	1	65	19	5	6	0	2
115	2	66	15	5	4	3	2
116	2	67	17	4	5	1	2
117	2	68	5	6	4	3	2
118	0	68	16	6	7	2	2
119	0	69	18	2	5	0	2
120	0	70	20	2	7	3	2
121	2	70	10	5	5	2	2
122	3	71	17	7	6	3	2
123	2	71	3	4	2	2	2
124	1	72	10	7	2	1	2
125	0	73	17	8	4	0	2
126	1	74	1	8	2	1	2
127	1	74	8	3	4	0	2
128	1	74	1	5	6	3	2
129	0	74	21	6	2	3	2
130	0	74	6	6	4	0	2
131	0	75	7	4	5	0	2
132	2	75	14	5	2	2	2
133	2	75	2	7	3	0	2
134	1	75	15	6	5	2	2
135	1	76	4	8	3	3	2
136	2	77	4	8	4	0	2
137	1	78	10	5	4	2	2
138	2	78	20	2	3	1	2
139	1	79	14	6	6	0	2
140	1	80	9	8	5	1	2
141	0	81	10	6	4	0	2
142	2	82	11	7	5	3	2
143	1	82	16	7	7	1	2
144	1	83	10	6	3	1	2
145	0	83	15	4	7	3	2
146	5	83	10	7	3	2	2
147	0	84	18	8	6	2	2
148	2	84	15	8	7	0	2
149	2	85	16	7	5	0	2
150	0	85	18	4	6	2	2
151	0	85	11	6	3	0	2
152	1	86	2	5	4	1	2
153	1	87	21	5	3	3	2
154	1	87	16	2	2	0	2
155	1	87	16	6	6	1	2
156	1	87	10	4	7	2	2
157	0	87	10	2	6	3	2
158	5	87	1	5	3	3	2
159	1	87	16	3	5	0	2
160	2	88	21	7	5	2	2
161	2	88	20	6	2	1	2
162	0	88	15	4	4	1	2
163	2	89	5	7	7	0	2
164	1	90	16	3	6	2	2
165	1	91	13	8	5	2	2
166	0	92	5	6	2	1	2
167	0	92	21	4	3	0	2
168	1	92	16	5	5	2	2
169	1	92	21	8	5	3	2
170	2	93	15	2	3	1	2
171	2	93	1	8	2	3	2
172	1	93	6	2	6	3	2
173	0	93	9	2	5	2	2
174	0	94	8	7	3	3	2
175	2	94	14	2	7	0	2
176	0	95	10	5	2	1	2
177	0	96	21	3	6	0	2
178	2	97	2	4	4	2	2
179	0	97	7	7	6	1	2
180	0	97	17	3	5	0	2
181	2	98	11	5	7	3	2
182	0	98	9	8	7	0	2
183	0	98	15	5	6	3	2
184	2	99	5	3	2	1	2
185	2	99	11	3	4	0	2
186	0	99	17	8	5	3	2
187	0	100	17	4	6	3	2
188	2	101	13	3	3	0	2
189	0	102	1	8	7	1	2
190	0	103	3	2	6	2	2
191	0	103	10	2	4	0	2
192	1	104	3	8	3	2	2
193	2	104	20	7	2	2	2
194	2	105	18	5	3	0	2
195	2	105	17	5	4	2	2
196	1	105	17	8	2	3	2
197	0	106	17	3	5	1	2
198	0	107	4	8	3	0	2
199	1	108	1	4	7	1	2
200	0	109	16	2	2	3	2
-1
